MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
COX4I1	COX6B1	0.75731		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX4I1	EIF3K	0.81553			true	false
COX4I1	ATP5O	0.714163		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX4I1	NDUFB11	0.72991			true	true
NDUFS6	APOA1BP	0.781522	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
NDUFS6	COX5B	0.774542		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	MYEOV2	0.729765			true	false
NDUFS6	ATP5I	0.758692		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
NDUFS6	UQCRQ	0.80086		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	COX6A1P2	0.766439			true	false
NDUFS6	DNPH1	0.706793			true	false
NDUFS6	ATP5J2	0.720104		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
NDUFS6	COPS6	0.72264			true	false
NDUFS6	NDUFB2	0.794646		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	NDUFA8	0.726997		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	POLR2L	0.731359		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
NDUFS6	COX8A	0.736692		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	PRDX5	0.709438		KEGG_PEROXISOME	true	true
NDUFS6	NDUFS8	0.836653		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	NDUFA9	0.752567		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	COX6A1	0.76153		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	MRPL52	0.769702			true	true
NDUFS6	NDUFB10	0.712878		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	TCEB2	0.757511		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
NDUFS6	LSMD1	0.703936			true	false
NDUFS6	ATP5G1	0.783512		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	SNF8	0.707238		KEGG_ENDOCYTOSIS	true	false
NDUFS6	ANAPC11	0.750573		KEGG_CELL_CYCLE,KEGG_OOCYTE_MEIOSIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
NDUFS6	UQCR11	0.757668		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	UBL5	0.754362			true	false
NDUFS6	NDUFB7	0.780763		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	LSM4	0.801816		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
NDUFS6	COX6B1	0.744919		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFS6	YIF1B	0.707595			true	false
NDUFS6	ROMO1	0.816784			true	true
NDUFS6	UQCR10	0.776322		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	PPCS	0.738535	KEGG_RIBOSOME	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	true	false
MRPL13	CMPK1	0.757546		KEGG_PYRIMIDINE_METABOLISM	true	false
MRPL13	RNF11	0.731871			true	false
MRPL13	SCP2	0.701187		KEGG_PEROXISOME,KEGG_PPAR_SIGNALING_PATHWAY,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	true	true
MRPL13	RPF1	0.772978			true	false
MRPL13	SEP15	0.718106			true	false
MRPL13	RPL5	0.714905		KEGG_RIBOSOME	true	false
MRPL13	LAMTOR5	0.71155			true	false
MRPL13	ATP5F1	0.825068		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	TMCO1	0.715533			true	false
MRPL13	TIPRL	0.754581			true	false
MRPL13	UCHL5	0.724657			true	false
MRPL13	SNRPE	0.810021		KEGG_SPLICEOSOME	true	false
MRPL13	SRP9	0.791336		KEGG_PROTEIN_EXPORT	true	false
MRPL13	TSNAX	0.725035			true	false
MRPL13	COA6	0.746828			true	true
MRPL13	ACP1	0.72185		KEGG_ADHERENS_JUNCTION,KEGG_RIBOFLAVIN_METABOLISM	true	false
MRPL13	SF3B14	0.804913		KEGG_SPLICEOSOME	true	false
MRPL13	DPY30	0.760645			true	false
MRPL13	C1D	0.702458		KEGG_RNA_DEGRADATION	true	false
MRPL13	SNRPG	0.760472		KEGG_SPLICEOSOME	true	false
MRPL13	MPHOSPH10	0.70937			true	false
MRPL13	TPRKB	0.783165			true	false
MRPL13	TXNDC9	0.817017			true	false
MRPL13	PSMD14	0.726784		KEGG_PROTEASOME	true	false
MRPL13	SSB	0.729307		KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
MRPL13	METTL5	0.758314			true	true
MRPL13	HAT1	0.804882			true	false
MRPL13	MTX2	0.832394			true	true
MRPL13	ZC3H15	0.711109			true	false
MRPL13	NDUFB3	0.780926		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	SUMO1	0.835295			true	false
MRPL13	MFF	0.70179			true	true
MRPL13	THUMPD3	0.702267			true	false
MRPL13	LSM3	0.704557		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	STT3B	0.716129		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
MRPL13	HIGD1A	0.799343			true	true
MRPL13	TMA7	0.794695			true	false
MRPL13	THOC7	0.883045			true	false
MRPL13	PCNP	0.746711			true	false
MRPL13	IFT57	0.72593		KEGG_HUNTINGTONS_DISEASE	true	false
MRPL13	ATG3	0.813147		KEGG_REGULATION_OF_AUTOPHAGY	true	false
MRPL13	IQCB1	0.704738			true	false
MRPL13	UBA5	0.750984			true	false
MRPL13	MRPS22	0.729405			true	true
MRPL13	SELT	0.758738			true	false
MRPL13	PDCD10	0.873752			true	false
MRPL13	MRPL47	0.708402			true	true
MRPL13	DNAJC19	0.774425			true	true
MRPL13	PIGX	0.734771		KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	true	false
MRPL13	MRFAP1L1	0.769882			true	false
MRPL13	COMMD8	0.805265			true	false
MRPL13	USO1	0.704667			true	false
MRPL13	MRPL1	0.835957			true	true
MRPL13	ENOPH1	0.808077		KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	true	false
MRPL13	LAMTOR3	0.788819		KEGG_MAPK_SIGNALING_PATHWAY	true	false
MRPL13	PPA2	0.710855		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
MRPL13	OSTC	0.801111			true	false
MRPL13	SCOC	0.818846			true	false
MRPL13	ANAPC10	0.776389		KEGG_CELL_CYCLE,KEGG_OOCYTE_MEIOSIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	LSM6	0.765269		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	TMA16	0.712625			true	false
MRPL13	C4orf27	0.829064			true	false
MRPL13	RWDD4	0.709175			true	false
MRPL13	FRG1	0.7115			true	false
MRPL13	SUB1	0.757839			true	false
MRPL13	DNAJC21	0.735135			true	false
MRPL13	PAIP1	0.803561			true	false
MRPL13	ERCC8	0.70246		KEGG_NUCLEOTIDE_EXCISION_REPAIR,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	NDUFAF2	0.778158			true	true
MRPL13	TRAPPC13	0.739644			true	false
MRPL13	TAF9	0.793599		KEGG_BASAL_TRANSCRIPTION_FACTORS	true	false
MRPL13	TBCA	0.813203			true	false
MRPL13	XRCC4	0.738		KEGG_NON_HOMOLOGOUS_END_JOINING	true	false
MRPL13	CETN3	0.734311			true	false
MRPL13	COMMD10	0.714396			true	false
MRPL13	ZCCHC10	0.743501			true	false
MRPL13	UBLCP1	0.798354			true	false
MRPL13	NUDCD2	0.781142			true	false
MRPL13	NPM1	0.727287			true	false
MRPL13	RPL26L1	0.736163		KEGG_RIBOSOME	true	false
MRPL13	EEF1E1	0.744706			true	false
MRPL13	TPMT	0.759417		KEGG_DRUG_METABOLISM_OTHER_ENZYMES	true	false
MRPL13	TDP2	0.716957			true	false
MRPL13	CCNC	0.75589			true	false
MRPL13	ATG5	0.798814		KEGG_REGULATION_OF_AUTOPHAGY,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
MRPL13	RWDD1	0.806156			true	false
MRPL13	PPIL4	0.713612			true	false
MRPL13	C6orf211	0.72296			true	false
MRPL13	CBX3	0.754321			true	false
MRPL13	LSM5	0.868658		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	RALA	0.727772		KEGG_PANCREATIC_CANCER,KEGG_PATHWAYS_IN_CANCER	true	false
MRPL13	FAM133B	0.701443			true	false
MRPL13	BET1	0.722657		KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	true	false
MRPL13	ACN9	0.77462			true	true
MRPL13	ARMC10	0.755074			true	true
MRPL13	LINC00998	0.779155			true	false
MRPL13	CAPZA2	0.802553			true	false
MRPL13	RHEB	0.717484		KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MTOR_SIGNALING_PATHWAY	true	false
MRPL13	CNOT7	0.71828		KEGG_RNA_DEGRADATION	true	false
MRPL13	INTS10	0.731059			true	false
MRPL13	DCTN6	0.763971		KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
MRPL13	LSM1	0.792522		KEGG_RNA_DEGRADATION	true	false
MRPL13	UBE2V2	0.869737			true	false
MRPL13	TCEA1	0.746234			true	false
MRPL13	ARMC1	0.783022			true	false
MRPL13	MTFR1	0.737608			true	true
MRPL13	COPS5	0.751915			true	false
MRPL13	TCEB1	0.755243		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	PEX2	0.759218		KEGG_PEROXISOME	true	false
MRPL13	MRPS28	0.826117			true	true
MRPL13	ZFAND1	0.756567			true	false
MRPL13	UQCRB	0.725299		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	MTERFD1	0.719868			true	true
MRPL13	COX6C	0.74978		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	POLR2K	0.769434		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
MRPL13	EMC2	0.773071			true	true
MRPL13	TATDN1	0.737062			true	false
MRPL13	FAM49B	0.724304			true	false
MRPL13	CAAP1	0.749			true	false
MRPL13	NDUFB6	0.819021		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	CHMP5	0.738188		KEGG_ENDOCYTOSIS	true	false
MRPL13	ATP6V1G1	0.816967		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
MRPL13	RAB18	0.748601			true	false
MRPL13	CUL2	0.728847		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	TFAM	0.714942		KEGG_HUNTINGTONS_DISEASE	true	true
MRPL13	DDX50	0.799281			true	false
MRPL13	PPA1	0.717242		KEGG_OXIDATIVE_PHOSPHORYLATION	true	false
MRPL13	RPS24	0.762776		KEGG_RIBOSOME	true	false
MRPL13	PCGF6	0.714017			true	false
MRPL13	FAM204A	0.767435			true	false
MRPL13	BCCIP	0.755088			true	false
MRPL13	BTBD10	0.730206			true	false
MRPL13	C11orf58	0.772347			true	false
MRPL13	PRMT3	0.735416			true	false
MRPL13	IMMP1L	0.7032		KEGG_PROTEIN_EXPORT	true	true
MRPL13	CLNS1A	0.792124			true	false
MRPL13	CCDC90B	0.74139			true	true
MRPL13	TMEM126B	0.70848			true	true
MRPL13	TMEM126A	0.767116			true	true
MRPL13	CWC15	0.836955		KEGG_SPLICEOSOME	true	false
MRPL13	DCUN1D5	0.800264			true	false
MRPL13	FDX1	0.713916			true	true
MRPL13	SDHD	0.722577		KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	PTS	0.748815		KEGG_FOLATE_BIOSYNTHESIS	true	true
MRPL13	MAGOHB	0.702753		KEGG_SPLICEOSOME	true	false
MRPL13	CMAS	0.772107		KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	true	false
MRPL13	ASUN	0.704441			true	false
MRPL13	MRPS35	0.768493			true	true
MRPL13	CCDC91	0.700343			true	false
MRPL13	ERGIC2	0.716401			true	false
MRPL13	ZCRB1	0.760425			true	false
MRPL13	TWF1	0.769922			true	false
MRPL13	RPAP3	0.743609			true	false
MRPL13	TMEM5	0.755477			true	false
MRPL13	YEATS4	0.710031			true	false
MRPL13	MRPL42	0.771327			true	true
MRPL13	ACTR6	0.82816			true	false
MRPL13	ARL1	0.80654			true	false
MRPL13	C12orf45	0.726626			true	false
MRPL13	ARPC3	0.720009		KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	true	false
MRPL13	GPN3	0.70264			true	false
MRPL13	DENR	0.779717			true	false
MRPL13	MICU2	0.776392			true	true
MRPL13	HMGB1	0.710222		KEGG_BASE_EXCISION_REPAIR	true	false
MRPL13	EXOSC8	0.748382		KEGG_RNA_DEGRADATION	true	false
MRPL13	SUCLA2	0.71173		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PROPANOATE_METABOLISM	true	true
MRPL13	MED4	0.809589			true	false
MRPL13	MZT1	0.761813			true	false
MRPL13	TGDS	0.742992			true	false
MRPL13	TEX30	0.737117			true	false
MRPL13	SCFD1	0.786639			true	false
MRPL13	SNX6	0.708552			true	false
MRPL13	FAM177A1	0.702652			true	false
MRPL13	GEMIN2	0.772503			true	false
MRPL13	FKBP3	0.725055			true	false
MRPL13	TMX1	0.70414			true	false
MRPL13	PSMC6	0.827385		KEGG_PROTEASOME	true	false
MRPL13	KTN1	0.722561			true	false
MRPL13	ACTR10	0.70839			true	false
MRPL13	PSMA3	0.808697		KEGG_PROTEASOME	true	false
MRPL13	MNAT1	0.810981		KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
MRPL13	COX16	0.78266			true	true
MRPL13	NDUFB1	0.756588		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	FAM96A	0.798888			true	false
MRPL13	ETFA	0.706566			true	true
MRPL13	RCN2	0.76798			true	true
MRPL13	PSMA4	0.836134		KEGG_PROTEASOME	true	false
MRPL13	BTBD1	0.726779			true	false
MRPL13	NDUFAB1	0.709513		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	NAE1	0.741044		KEGG_ALZHEIMERS_DISEASE	true	false
MRPL13	HSBP1	0.737737			true	false
MRPL13	ITGAE	0.742128		KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	true	false
MRPL13	TVP23B	0.793801			true	false
MRPL13	PTPN2	0.77399			true	false
MRPL13	ESCO1	0.705893			true	false
MRPL13	TXNL1	0.777742			true	false
MRPL13	TASP1	0.73168			true	false
MRPL13	NAA20	0.769586			true	false
MRPL13	EIF2S2	0.70118			true	false
MRPL13	DPM1	0.789546		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
MRPL13	PFDN4	0.739597			true	false
MRPL13	PSMA7	0.720665		KEGG_PROTEASOME	true	false
MRPL13	HMGN1	0.736387			true	false
MRPL13	PHF5A	0.746173		KEGG_SPLICEOSOME	true	false
MRPL13	COX7B	0.750432		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	TCEAL8	0.702167			true	false
MRPL13	PSMD10	0.773448			true	false
MRPL13	VMA21	0.729767			true	false
MRPL13	VBP1	0.824672			true	false
OXCT1	ATP2C1	0.703501	KEGG_BUTANOATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		true	false
OXCT1	PAPSS1	0.700559		KEGG_PURINE_METABOLISM,KEGG_SELENOAMINO_ACID_METABOLISM,KEGG_SULFUR_METABOLISM	true	false
OXCT1	MLF1IP	0.705672			true	false
OXCT1	PGGT1B	0.701525			true	false
OXCT1	PKIA	0.734157			true	false
OXCT1	TMEM65	0.707111			true	true
OXCT1	RMI1	0.706687			true	false
OXCT1	UEVLD	0.730329			true	false
OXCT1	PIK3C2G	0.712916		KEGG_INOSITOL_PHOSPHATE_METABOLISM,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	true	false
COX5B	ATP5G3	0.723484	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	UQCRC1	0.74735		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFS6	0.774542		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	UQCRQ	0.755883		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX6A1P2	0.756358			true	false
COX5B	COX7A2	0.742041		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFA8	0.780451		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFS3	0.731977		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX8A	0.907195		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	PRDX5	0.70927		KEGG_PEROXISOME	true	true
COX5B	NDUFS8	0.810273		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	ATP5G2	0.715162		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX6A1	0.869756		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX5A	0.782016		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFB10	0.730927		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	TCEB2	0.744386		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COX5B	COX4I1	0.815793		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	ATP5G1	0.707212		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	ANAPC11	0.729498		KEGG_CELL_CYCLE,KEGG_OOCYTE_MEIOSIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COX5B	NDUFS7	0.710477		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	UQCR11	0.72857		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFB7	0.772205		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX6B1	0.796943		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	EIF3K	0.77231			true	false
COX5B	AP2S1	0.706436		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE	true	false
COX5B	ROMO1	0.707793			true	true
COX5B	UQCR10	0.815348		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFB11	0.751213			true	true
COX5B	BCAP31	0.710846			true	false
PDK2	CNNM3	0.729657			true	false
PDK2	ZER1	0.703155			true	false
PDK2	NUMA1	0.721506			true	false
MRPL33	NDUFB3	0.735107		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL33	COX17	0.739752		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
MRPL33	SMIM20	0.733681			true	false
MRPL33	NDUFAF2	0.702803			true	true
MRPL33	TBCA	0.71192			true	false
MRPL33	COX7C	0.757726		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
