MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
MRPL13	ATP5F1	0.826502		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	TMCO1	0.719645			true	false
MRPL13	TIPRL	0.717618			true	false
MRPL13	TIMM17A	0.749652			true	true
MRPL13	SNRPE	0.792555		KEGG_SPLICEOSOME	true	false
MRPL13	SRP9	0.816378		KEGG_PROTEIN_EXPORT	true	false
MRPL13	TSNAX	0.723534			true	false
MRPL13	ACP1	0.747542		KEGG_ADHERENS_JUNCTION,KEGG_RIBOFLAVIN_METABOLISM	true	false
MRPL13	SF3B14	0.812243		KEGG_SPLICEOSOME	true	false
MRPL13	C1D	0.709942		KEGG_RNA_DEGRADATION	true	false
MRPL13	SNRPG	0.709423		KEGG_SPLICEOSOME	true	false
MRPL13	MPHOSPH10	0.723358			true	false
MRPL13	TPRKB	0.786177			true	false
MRPL13	TXNDC9	0.822776			true	false
MRPL13	SSB	0.703944		KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
MRPL13	METTL5	0.720363			true	true
MRPL13	HAT1	0.750169			true	false
MRPL13	MTX2	0.825627			true	true
MRPL13	ZC3H15	0.70528			true	false
MRPL13	NDUFB3	0.752939		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	SUMO1	0.821072			true	false
MRPL13	LSM3	0.701582		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	HIGD1A	0.817639			true	true
MRPL13	TMA7	0.739295			true	false
MRPL13	SELK	0.715201			true	false
MRPL13	THOC7	0.855783			true	false
MRPL13	PCNP	0.748032			true	false
MRPL13	IFT57	0.726078		KEGG_HUNTINGTONS_DISEASE	true	false
MRPL13	ATG3	0.811255		KEGG_REGULATION_OF_AUTOPHAGY	true	false
MRPL13	MRPS22	0.756827			true	true
MRPL13	RNF7	0.748029		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	SELT	0.774421			true	false
MRPL13	PDCD10	0.841961			true	false
MRPL13	MRPL47	0.708465			true	true
MRPL13	DNAJC19	0.761489			true	true
MRPL13	MRFAP1L1	0.732042			true	false
MRPL13	COMMD8	0.818633			true	false
MRPL13	MRPL1	0.753117			true	true
MRPL13	ENOPH1	0.723689		KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	true	false
MRPL13	LAMTOR3	0.751608		KEGG_MAPK_SIGNALING_PATHWAY	true	false
MRPL13	RPL34	0.743166		KEGG_RIBOSOME	true	true
MRPL13	OSTC	0.732225			true	false
MRPL13	SCOC	0.811145			true	false
MRPL13	ANAPC10	0.769744		KEGG_CELL_CYCLE,KEGG_OOCYTE_MEIOSIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	LSM6	0.710003		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	RPS3A	0.719162		KEGG_RIBOSOME	true	false
MRPL13	C4orf27	0.766236			true	false
MRPL13	FRG1	0.704			true	false
MRPL13	SUB1	0.786029			true	false
MRPL13	BRIX1	0.711535			true	false
MRPL13	PAIP1	0.75109			true	false
MRPL13	NDUFAF2	0.743581			true	true
MRPL13	TAF9	0.770174		KEGG_BASAL_TRANSCRIPTION_FACTORS	true	false
MRPL13	TBCA	0.735068			true	false
MRPL13	XRCC4	0.70283		KEGG_NON_HOMOLOGOUS_END_JOINING	true	false
MRPL13	CCNH	0.753442		KEGG_CELL_CYCLE,KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
MRPL13	CETN3	0.710961			true	false
MRPL13	ZCCHC10	0.726862			true	false
MRPL13	PAIP2	0.741328			true	false
MRPL13	UBLCP1	0.759603			true	false
MRPL13	NUDCD2	0.769908			true	false
MRPL13	NPM1	0.704221			true	false
MRPL13	RPL26L1	0.754104		KEGG_RIBOSOME	true	false
MRPL13	EEF1E1	0.744704			true	false
MRPL13	TMEM14B	0.733249			true	false
MRPL13	CCNC	0.769014			true	false
MRPL13	RWDD1	0.774621			true	false
MRPL13	PEX3	0.705995		KEGG_PEROXISOME	true	false
MRPL13	LSM5	0.835879		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
MRPL13	YAE1D1	0.701955			true	false
MRPL13	SEC61G	0.709225		KEGG_PROTEIN_EXPORT,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
MRPL13	ACN9	0.735488			true	true
MRPL13	LINC00998	0.722022			true	false
MRPL13	CAPZA2	0.805678			true	false
MRPL13	INTS10	0.722471			true	false
MRPL13	DCTN6	0.732918		KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
MRPL13	LSM1	0.779886		KEGG_RNA_DEGRADATION	true	false
MRPL13	UBE2V2	0.838454			true	false
MRPL13	ARMC1	0.744282			true	false
MRPL13	TCEB1	0.751119		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MRPL13	PEX2	0.798667		KEGG_PEROXISOME	true	false
MRPL13	MRPS28	0.750677			true	true
MRPL13	ZFAND1	0.709829			true	false
MRPL13	COX6C	0.758117		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	POLR2K	0.794902		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
MRPL13	EMC2	0.760123			true	true
MRPL13	TATDN1	0.776582			true	false
MRPL13	NSMCE2	0.754394			true	false
MRPL13	NDUFB6	0.786656		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	CHMP5	0.762953		KEGG_ENDOCYTOSIS	true	false
MRPL13	MRPL50	0.709362			true	true
MRPL13	ATP6V1G1	0.796846		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
MRPL13	RPS24	0.765293		KEGG_RIBOSOME	true	false
MRPL13	FAM204A	0.729645			true	false
MRPL13	BCCIP	0.773374			true	false
MRPL13	BTBD10	0.724736			true	false
MRPL13	C11orf58	0.768166			true	false
MRPL13	IMMP1L	0.726272		KEGG_PROTEIN_EXPORT	true	true
MRPL13	EIF3M	0.713831			true	false
MRPL13	CLNS1A	0.795066			true	false
MRPL13	CCDC90B	0.712807			true	true
MRPL13	TMEM126A	0.762192			true	true
MRPL13	CWC15	0.829941		KEGG_SPLICEOSOME	true	false
MRPL13	DCUN1D5	0.795194			true	false
MRPL13	FDX1	0.705173			true	true
MRPL13	SDHD	0.715192		KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	PTS	0.760518		KEGG_FOLATE_BIOSYNTHESIS	true	true
MRPL13	CMAS	0.708121		KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	true	false
MRPL13	MRPS35	0.774792			true	true
MRPL13	ZCRB1	0.742828			true	false
MRPL13	TWF1	0.753978			true	false
MRPL13	TMEM5	0.734651			true	false
MRPL13	YEATS4	0.726068			true	false
MRPL13	CCDC59	0.705931			true	false
MRPL13	MRPL42	0.755565			true	true
MRPL13	ACTR6	0.723129			true	false
MRPL13	ARL1	0.739247			true	false
MRPL13	C12orf45	0.731023			true	false
MRPL13	MAPKAPK5	0.703728		KEGG_MAPK_SIGNALING_PATHWAY	true	false
MRPL13	DENR	0.732593			true	false
MRPL13	MICU2	0.721933			true	true
MRPL13	EXOSC8	0.712796		KEGG_RNA_DEGRADATION	true	false
MRPL13	NUDT15	0.707686			true	false
MRPL13	MED4	0.776794			true	false
MRPL13	MZT1	0.745835			true	false
MRPL13	TGDS	0.723865			true	false
MRPL13	SNX6	0.701109			true	false
MRPL13	GEMIN2	0.794607			true	false
MRPL13	PSMC6	0.823038		KEGG_PROTEASOME	true	false
MRPL13	PSMA3	0.789054		KEGG_PROTEASOME	true	false
MRPL13	MNAT1	0.773228		KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
MRPL13	COX16	0.777332			true	true
MRPL13	COPS2	0.716846			true	false
MRPL13	RSL24D1	0.78745		KEGG_RIBOSOME	true	false
MRPL13	FAM96A	0.700943			true	false
MRPL13	RCN2	0.741542			true	true
MRPL13	PSMA4	0.812602		KEGG_PROTEASOME	true	false
MRPL13	HSBP1	0.733847			true	false
MRPL13	TVP23B	0.778905			true	false
MRPL13	PTPN2	0.72503			true	false
MRPL13	TXNL1	0.728257			true	false
MRPL13	SNRPB2	0.733591		KEGG_SPLICEOSOME	true	false
MRPL13	NAA20	0.767894			true	false
MRPL13	DPM1	0.7676		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
MRPL13	PFDN4	0.711738			true	false
MRPL13	SNRPD3	0.703814		KEGG_SPLICEOSOME,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
MRPL13	PHF5A	0.706213		KEGG_SPLICEOSOME	true	false
MRPL13	COX7B	0.803112		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL13	PSMD10	0.79198			true	false
MRPL13	VBP1	0.841434			true	false
OXCT1	INTS7	0.702046	KEGG_BUTANOATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		true	false
OXCT1	ATP10D	0.725157			true	true
OXCT1	PTPN13	0.721769			true	false
OXCT1	MCC	0.700266			true	false
OXCT1	UEVLD	0.700665			true	false
OXCT1	RHOT1	0.702252			true	true
COX5B	AURKAIP1	0.763136	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
COX5B	MZT2B	0.773479			true	false
COX5B	NDUFS6	0.725549		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	UQCRQ	0.725908		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	CHCHD2	0.723492			true	true
COX5B	COX8A	0.829572		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFS8	0.781292		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COX6A1	0.784572		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	NDUFB10	0.712036		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	TCEB2	0.762423		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COX5B	ATP5D	0.734529		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	C19orf70	0.73734			true	true
COX5B	NDUFB7	0.807972		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5B	COPE	0.76977			true	false
COX5B	ROMO1	0.71636			true	true
COX5B	UQCR10	0.748823		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
PDK2	CNNM3	0.707975			true	false
PDK2	BCAS3	0.709308			true	false
MRPL33	SNRPG	0.707981		KEGG_SPLICEOSOME	true	false
MRPL33	COX17	0.743647		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
MRPL33	DNAJC19	0.701132			true	true
MRPL33	SMIM20	0.724869			true	false
MRPL33	COX7C	0.723875		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL33	RHEB	0.709866		KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MTOR_SIGNALING_PATHWAY	true	false
MRPL33	UQCRB	0.771742		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL33	USMG5	0.704557			true	true
MRPL33	COMMD6	0.763605			true	false
MRPL33	NDUFB1	0.738097		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL33	RPS27L	0.740027		KEGG_RIBOSOME	true	false
MRPL33	ATP5J	0.728908		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPL33	SMIM11	0.747761			true	false
MTO1	SCYL3	0.732137			true	false
MTO1	DCAF17	0.711094			true	false
MTO1	SACM1L	0.709638			true	false
MTO1	CEP63	0.747242			true	false
MTO1	HELQ	0.714592			true	false
MTO1	SMARCA5	0.727473			true	false
MTO1	FBXL4	0.714701			true	true
MTO1	INTS8	0.713523			true	false
MTO1	MTERFD1	0.720474			true	true
MTO1	KLHL9	0.710531		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
MTO1	RBM18	0.723788			true	false
MTO1	EPC1	0.705649			true	false
MTO1	DDX50	0.721804			true	false
MTO1	GTF2H1	0.706098		KEGG_BASAL_TRANSCRIPTION_FACTORS,KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
MTO1	NARS2	0.725066		KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	true	true
MTO1	MED17	0.788171			true	false
MTO1	ZNF202	0.703603			true	false
MTO1	BBS10	0.712773			true	false
MTO1	SPOP	0.710367			true	false
MTO1	TUBD1	0.709145			true	false
MTO1	APPBP2	0.711354			true	false
MTO1	ESCO1	0.710954			true	false
MTO1	ZNF420	0.707277			true	false
MTO1	ZNF616	0.712649			true	false
LIAS	RMND1	0.722853			true	true
NDUFA5	SRSF10	0.726371	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_SPLICEOSOME	true	false
NDUFA5	CMPK1	0.747872		KEGG_PYRIMIDINE_METABOLISM	true	false
NDUFA5	RNF11	0.737526			true	false
NDUFA5	HSPB11	0.716714			true	false
NDUFA5	MIER1	0.719133			true	false
NDUFA5	LRRC40	0.772211			true	false
NDUFA5	TYW3	0.744288			true	false
NDUFA5	SEP15	0.736703			true	false
NDUFA5	SLC35A3	0.734857			true	false
NDUFA5	RAP1A	0.72465		KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_FOCAL_ADHESION,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG_LONG_TERM_POTENTIATION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_RENAL_CELL_CARCINOMA	true	false
NDUFA5	C1orf27	0.752081			true	false
NDUFA5	NEK7	0.711973			true	false
NDUFA5	SRP9	0.809427		KEGG_PROTEIN_EXPORT	true	false
NDUFA5	ACP1	0.790377		KEGG_ADHERENS_JUNCTION,KEGG_RIBOFLAVIN_METABOLISM	true	false
NDUFA5	SOCS5	0.720897		KEGG_JAK_STAT_SIGNALING_PATHWAY	true	false
NDUFA5	ERLEC1	0.802673			true	false
NDUFA5	CCDC104	0.73192			true	false
NDUFA5	MPHOSPH10	0.71888			true	false
NDUFA5	TPRKB	0.727972			true	false
NDUFA5	LIMS1	0.717005			true	false
NDUFA5	PPIG	0.702289			true	false
NDUFA5	SSB	0.731017		KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
NDUFA5	SP3	0.724088			true	false
NDUFA5	ATF2	0.704327		KEGG_MAPK_SIGNALING_PATHWAY	true	false
NDUFA5	SUMO1	0.737486			true	false
NDUFA5	THOC7	0.744644			true	false
NDUFA5	PPP4R2	0.715166			true	false
NDUFA5	PCNP	0.815108			true	false
NDUFA5	IFT57	0.732111		KEGG_HUNTINGTONS_DISEASE	true	false
NDUFA5	ZNF148	0.742717			true	false
NDUFA5	SNX4	0.811287			true	false
NDUFA5	UBA5	0.717936			true	false
NDUFA5	COMMD2	0.725616			true	false
NDUFA5	RNF13	0.736122			true	false
NDUFA5	PDCD10	0.75253			true	false
NDUFA5	ZNF639	0.782482			true	false
NDUFA5	TMEM128	0.719358			true	false
NDUFA5	SLC30A9	0.834856			true	true
NDUFA5	COMMD8	0.716029			true	false
NDUFA5	OCIAD1	0.78357			true	true
NDUFA5	LAMTOR3	0.70635		KEGG_MAPK_SIGNALING_PATHWAY	true	false
NDUFA5	DNAJB14	0.730376			true	false
NDUFA5	AIMP1	0.747622			true	false
NDUFA5	LARP7	0.716716			true	false
NDUFA5	SCOC	0.821349			true	false
NDUFA5	RWDD4	0.767934			true	false
NDUFA5	SUB1	0.749592			true	false
NDUFA5	C5orf28	0.739159			true	false
NDUFA5	PAIP1	0.807233			true	false
NDUFA5	MOCS2	0.768785			true	false
NDUFA5	LYSMD3	0.707067			true	false
NDUFA5	SLC25A46	0.719685			true	true
NDUFA5	REEP5	0.74772			true	false
NDUFA5	CCDC112	0.701772			true	false
NDUFA5	MATR3	0.726914			true	false
NDUFA5	UBLCP1	0.736439			true	false
NDUFA5	DEK	0.75465			true	false
NDUFA5	SENP6	0.728805			true	false
NDUFA5	IBTK	0.758169			true	false
NDUFA5	RARS2	0.741679		KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	true	true
NDUFA5	CCNC	0.76771			true	false
NDUFA5	ATG5	0.73689		KEGG_REGULATION_OF_AUTOPHAGY,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
NDUFA5	CD164	0.782664		KEGG_LYSOSOME	true	false
NDUFA5	PPIL4	0.719832			true	false
NDUFA5	GBAS	0.776196			true	true
NDUFA5	THAP5	0.733859			true	false
NDUFA5	CAV2	0.727348		KEGG_FOCAL_ADHESION	true	false
NDUFA5	CAPZA2	0.811479			true	false
NDUFA5	FAM3C	0.700628			true	false
NDUFA5	POT1	0.703062			true	false
NDUFA5	CCDC25	0.769752			true	false
NDUFA5	DCTN6	0.765932		KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
NDUFA5	UBE2V2	0.722281			true	false
NDUFA5	TCEA1	0.737398			true	false
NDUFA5	RAB2A	0.719025			true	false
NDUFA5	ARMC1	0.793027			true	false
NDUFA5	TERF1	0.735736			true	false
NDUFA5	PEX2	0.7375		KEGG_PEROXISOME	true	false
NDUFA5	ENY2	0.764905			true	false
NDUFA5	EBAG9	0.717295			true	false
NDUFA5	TATDN1	0.720827			true	false
NDUFA5	CAAP1	0.707453			true	false
NDUFA5	IFT74	0.702604			true	false
NDUFA5	ATP6V1G1	0.708498		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
NDUFA5	ZMYND11	0.710774			true	false
NDUFA5	ZNF25	0.703069			true	false
NDUFA5	TFAM	0.783579		KEGG_HUNTINGTONS_DISEASE	true	true
NDUFA5	FAM35A	0.705648			true	false
NDUFA5	TM9SF3	0.701584			true	false
NDUFA5	FAM204A	0.808364			true	false
NDUFA5	C11orf58	0.703402			true	false
NDUFA5	PRKRIR	0.733277			true	false
NDUFA5	CWC15	0.707811		KEGG_SPLICEOSOME	true	false
NDUFA5	GOLT1B	0.729644			true	false
NDUFA5	YAF2	0.748901			true	false
NDUFA5	PPHLN1	0.703953			true	false
NDUFA5	ZCRB1	0.778113			true	false
NDUFA5	RPAP3	0.709105			true	false
NDUFA5	YEATS4	0.731448			true	false
NDUFA5	ARL1	0.803804			true	false
NDUFA5	NFYB	0.701815		KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	true	false
NDUFA5	MICU2	0.767894			true	true
NDUFA5	MTMR6	0.730861		KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,KEGG_RIBOFLAVIN_METABOLISM	true	false
NDUFA5	HMGB1	0.835556		KEGG_BASE_EXCISION_REPAIR	true	false
NDUFA5	UFM1	0.70418			true	false
NDUFA5	MED4	0.744349			true	false
NDUFA5	MZT1	0.716524			true	false
NDUFA5	SCFD1	0.765155			true	false
NDUFA5	SNX6	0.704348			true	false
NDUFA5	TMX1	0.711287			true	false
NDUFA5	PSMC6	0.700962		KEGG_PROTEASOME	true	false
NDUFA5	GMFB	0.724755			true	false
NDUFA5	MNAT1	0.750589		KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
NDUFA5	BLOC1S6	0.719323			true	false
NDUFA5	RSL24D1	0.737722		KEGG_RIBOSOME	true	false
NDUFA5	BNIP2	0.777859			true	false
NDUFA5	RCN2	0.765929			true	true
NDUFA5	BTBD1	0.758984			true	false
NDUFA5	NUDT21	0.723997			true	false
NDUFA5	NAE1	0.772653		KEGG_ALZHEIMERS_DISEASE	true	false
NDUFA5	SUZ12	0.719604			true	false
NDUFA5	RNF138	0.764006			true	false
NDUFA5	RPRD1A	0.704498			true	false
NDUFA5	SOCS6	0.709069			true	false
NDUFA5	SNRPB2	0.704669		KEGG_SPLICEOSOME	true	false
NDUFA5	POLR3F	0.705276		KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
NDUFA5	DPM1	0.713464		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
NDUFA5	USP25	0.730617			true	false
NDUFA5	GABPA	0.743843			true	false
NDUFA5	USP16	0.737424			true	false
NDUFA5	PGRMC1	0.712906			true	false
NDUFA5	VBP1	0.782259			true	false
NDUFB6	ATP5F1	0.741488	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFB6	SNRPE	0.735167		KEGG_SPLICEOSOME	true	false
NDUFB6	SF3B14	0.713352		KEGG_SPLICEOSOME	true	false
NDUFB6	NDUFB3	0.73416		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFB6	SUMO1	0.767567			true	false
NDUFB6	TMA7	0.707088			true	false
NDUFB6	THOC7	0.714555			true	false
NDUFB6	C4orf27	0.72407			true	false
NDUFB6	SUB1	0.721962			true	false
NDUFB6	RPL26L1	0.759425		KEGG_RIBOSOME	true	false
NDUFB6	TMEM14B	0.743775			true	false
NDUFB6	LSM5	0.77812		KEGG_RNA_DEGRADATION,KEGG_SPLICEOSOME	true	false
NDUFB6	SEC61G	0.733784		KEGG_PROTEIN_EXPORT,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
NDUFB6	ACN9	0.727482			true	true
NDUFB6	COX6C	0.810418		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFB6	MRPL13	0.786656		KEGG_RIBOSOME	true	true
NDUFB6	TXN	0.705787			true	false
NDUFB6	TMEM126A	0.722133			true	true
NDUFB6	ATP5L	0.749998		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
NDUFB6	ARL1	0.701882			true	false
NDUFB6	PSMA3	0.743453		KEGG_PROTEASOME	true	false
NDUFB6	ERH	0.717137			true	false
NDUFB6	SLIRP	0.750181			true	true
NDUFB6	PSMA4	0.703573		KEGG_PROTEASOME	true	false
NDUFB6	NDUFAB1	0.776809		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFB6	HSBP1	0.736148			true	false
NDUFB6	TXNDC17	0.714331			true	false
NDUFB6	ATP5J	0.76478		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
NDUFB6	SNRPD3	0.701992		KEGG_SPLICEOSOME,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
NDUFB6	COX7B	0.774412		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MTX2	PPCS	0.805253		KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	true	false
MTX2	RNF11	0.711977			true	false
MTX2	C1orf52	0.701412			true	false
MTX2	UCHL5	0.714835			true	false
MTX2	SRP9	0.774379		KEGG_PROTEIN_EXPORT	true	false
MTX2	TSNAX	0.726489			true	false
MTX2	DPY30	0.700087			true	false
MTX2	THUMPD2	0.709053			true	false
MTX2	MCEE	0.742799		KEGG_PROPANOATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
MTX2	TPRKB	0.739186			true	false
MTX2	KRCC1	0.743814			true	false
